meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,swim_time_as_time,alt_adjust_flag,converted_time_flag,elig_period_code,standard_name,RANK,full_desc_intl,fina_points,meet_city,country_code,time_is_for_ineligible_secondary_team_yn
"Meeting International de Canet-en-Roussillon","53.66","6/9/2016","100 Freestyle LCM Female","DEN","Denmark","Ottesen, Jeanette","F","12/30/1987","56","1/1/1900 12:00:53 AM","","","","""A""","13","100 Metres Freestyle Female LC","913","Canet-en-Roussillon","FRA","N"
"Open Championship of The Republic of Belarus  ","53.71","4/21/2016","100 Freestyle LCM Female","BLR","Belarus","Herasimenia, Aliaksandra","F","12/31/1985","56","1/1/1900 12:00:53 AM","","","","""A""","14","100 Metres Freestyle Female LC","911","Brest","BLR","N"
"LEN European Aquatics Champs","53.72","5/16/2016","100 Freestyle LCM Female","NED","Netherlands","Heemskerk, Femke","F","9/21/1987","56","1/1/1900 12:00:53 AM","","","","""A""","15","100 Metres Freestyle Female LC","910","London","GBR","N"
"U.S. Olympic Team Trials - Swimming","53.72","6/30/2016","100 Freestyle LCM Female","USA","United States","Weir, Amanda","F","3/11/1986","56","1/1/1900 12:00:53 AM","","","","""A""","15","100 Metres Freestyle Female LC","910","Omaha, NE","USA","N"
"2016 ST Arena Pro Swim at Austin","53.75","1/15/2016","100 Freestyle LCM Female","USA","United States","Ledecky, Katie","F","3/17/1997","56","1/1/1900 12:00:53 AM","","","","""A""","17","100 Metres Freestyle Female LC","909","Austin","USA","N"
"U.S. Olympic Team Trials - Swimming","53.77","7/1/2016","100 Freestyle LCM Female","USA","United States","Neal, Lia","F","2/13/1995","56","1/1/1900 12:00:53 AM","","","","""A""","18","100 Metres Freestyle Female LC","908","Omaha, NE","USA","N"
"Mare Nostrum MONACO","53.80","6/5/2016","100 Freestyle LCM Female","FRA","France","Bonnet, Charlotte","F","2/14/1995","56","1/1/1900 12:00:53 AM","","","","""A""","19","100 Metres Freestyle Female LC","906","Montecarlo","MON","N"
"U.S. Olympic Team Trials - Swimming","53.87","7/1/2016","100 Freestyle LCM Female","USA","United States","Schmitt, Allison","F","6/7/1990","56","1/1/1900 12:00:53 AM","","","","""A""","20","100 Metres Freestyle Female LC","903","Omaha, NE","USA","N"
"2016 CHN National Championships ","53.90","4/3/2016","100 Freestyle LCM Female","CHN","China","Qiu, Yuhan","F","7/17/1998","56","1/1/1900 12:00:53 AM","","","","""A""","21","100 Metres Freestyle Female LC","901","Foshan","CHN","N"
"2016 Canadian Olympic Swimming Trials","53.91","4/5/2016","100 Freestyle LCM Female","CAN","Canada","Van Landeghem, Chantal","F","3/5/1994","56","1/1/1900 12:00:53 AM","","","","""A""","22","100 Metres Freestyle Female LC","901","Toronto","CAN","N"
"2016 Kitajima Cup","53.99","1/29/2016","100 Freestyle LCM Female","JPN","Japan","Ikee, Rikako","F","7/4/2000","56","1/1/1900 12:00:53 AM","","","","""A""","23","100 Metres Freestyle Female LC","897","Tokyo","JPN","N"
"U.S. Olympic Team Trials - Swimming","54.00","6/30/2016","100 Freestyle LCM Female","USA","United States","Worrell, Kelsi","F","7/15/1994","56","1/1/1900 12:00:54 AM","","","","""A""","24","100 Metres Freestyle Female LC","896","Omaha, NE","USA","N"
"Maria Lenk Trophy - Test Event","54.03","4/19/2016","100 Freestyle LCM Female","BRA","Brazil","Oliveira, Larissa","F","2/16/1993","56","1/1/1900 12:00:54 AM","","","","""A""","25","100 Metres Freestyle Female LC","895","Rio de Janeiro","BRA","N"
"2016 Australian Champs","54.09","4/11/2016","100 Freestyle LCM Female","AUS","Australia","Coutts, Alicia","F","9/14/1987","56","1/1/1900 12:00:54 AM","","","","""A""","26","100 Metres Freestyle Female LC","892","Adelaide","AUS","N"
"2016 Australian Champs","54.10","4/11/2016","100 Freestyle LCM Female","AUS","Australia","Ngawati, Kotuku","F","6/16/1994","56","1/1/1900 12:00:54 AM","","","","""A""","27","100 Metres Freestyle Female LC","891","Adelaide","AUS","N"
"Championnats de France Elite","54.10","4/3/2016","100 Freestyle LCM Female","FRA","France","Gastaldello, Beryl","F","2/16/1995","56","1/1/1900 12:00:54 AM","","","","""A""","27","100 Metres Freestyle Female LC","891","Montpellier","FRA","N"
"2016 Canadian Olympic Swimming Trials","54.14","4/5/2016","100 Freestyle LCM Female","CAN","Canada","Mainville, Sandrine","F","3/20/1992","56","1/1/1900 12:00:54 AM","","","","""A""","29","100 Metres Freestyle Female LC","889","Toronto","CAN","N"
"British Championships 2016","54.18","4/15/2016","100 Freestyle LCM Female","GBR","Great Britain","O'Connor, Siobhan-Marie","F","11/29/1995","56","1/1/1900 12:00:54 AM","","","","""A""","30","100 Metres Freestyle Female LC","887","Glasgow","GBR","N"
"U.S. Olympic Team Trials - Swimming","54.18","6/30/2016","100 Freestyle LCM Female","USA","United States","Kennedy, Madison","F","12/22/1987","56","1/1/1900 12:00:54 AM","","","","""A""","30","100 Metres Freestyle Female LC","887","Omaha, NE","USA","N"
"2016 Arena PSS - Indianapolis","54.18","6/5/2016","100 Freestyle LCM Female","BAH","Bahamas","Vanderpool-Wallace, Arianna","F","3/4/1990","56","1/1/1900 12:00:54 AM","","","","""A""","30","100 Metres Freestyle Female LC","887","Indianapolis","USA","N"
"2016 Aquatic Super Series","54.19","2/5/2016","100 Freestyle LCM Female","CHN","China","Zhu, Menghui","F","1/1/1999","56","1/1/1900 12:00:54 AM","","","","""A""","33","100 Metres Freestyle Female LC","887","Perth","AUS","N"
"Japan Swim 2016","54.20","4/7/2016","100 Freestyle LCM Female","JPN","Japan","Uchida, Miki","F","2/21/1995","56","1/1/1900 12:00:54 AM","","","","""A""","34","100 Metres Freestyle Female LC","886","Tokyo","JPN","N"
"U.S. Olympic Team Trials - Swimming","54.21","6/30/2016","100 Freestyle LCM Female","USA","United States","Smoliga, Olivia","F","10/12/1994","56","1/1/1900 12:00:54 AM","","","","""A""","35","100 Metres Freestyle Female LC","886","Omaha, NE","USA","N"
"British Championships 2016","54.22","4/15/2016","100 Freestyle LCM Female","GBR","Great Britain","Halsall, Fran","F","4/12/1990","56","1/1/1900 12:00:54 AM","","","","""A""","36","100 Metres Freestyle Female LC","885","Glasgow","GBR","N"
"U.S. Olympic Team Trials - Swimming","54.24","6/30/2016","100 Freestyle LCM Female","USA","United States","Franklin, Missy","F","5/10/1995","56","1/1/1900 12:00:54 AM","","","","""A""","37","100 Metres Freestyle Female LC","884","Omaha, NE","USA","N"
"LEN: European Championships","54.26","5/16/2016","100 Freestyle LCM Female","DEN","Denmark","Blume, Pernille","F","5/14/1994","56","1/1/1900 12:00:54 AM","","","","""A""","38","100 Metres Freestyle Female LC","883","London","GBR","N"
"Russian National Swimming Championships","54.33","4/21/2016","100 Freestyle LCM Female","RUS","Russia","Popova, Veronika","F","1/20/1991","56","1/1/1900 12:00:54 AM","","","","""A""","39","100 Metres Freestyle Female LC","880","Moscow","RUS","N"
"2016 ST Arena Pro Swim at Austin","54.37","1/15/2016","100 Freestyle LCM Female","HUN","Hungary","Hosszu, Katinka","F","5/3/1989","56","1/1/1900 12:00:54 AM","","","","""A""","40","100 Metres Freestyle Female LC","878","Austin","USA","N"
"2016 NSW State Open Championships","54.39","3/4/2016","100 Freestyle LCM Female","AUS","Australia","Barratt, Bronte","F","2/8/1989","56","1/1/1900 12:00:54 AM","","","","""A""","41","100 Metres Freestyle Female LC","877","Sydney","AUS","N"
"2016 Australian Champs","54.40","4/11/2016","100 Freestyle LCM Female","AUS","Australia","Wilson, Madison","F","5/31/1994","56","1/1/1900 12:00:54 AM","","","","""A""","42","100 Metres Freestyle Female LC","876","Adelaide","AUS","N"
"Swim Cup Eindhoven 2016","54.43","4/10/2016","100 Freestyle LCM Female","NED","Netherlands","Steenbergen, Marrit","F","1/11/2000","56","1/1/1900 12:00:54 AM","","","","""A""","43","100 Metres Freestyle Female LC","875","Eindhoven","NED","N"
"Japan Swim 2016","54.43","4/8/2016","100 Freestyle LCM Female","JPN","Japan","Matsumoto, Yayori","F","3/8/1990","56","1/1/1900 12:00:54 AM","","","","""A""","43","100 Metres Freestyle Female LC","875","Tokyo","JPN","N"
"Championnats de France Elite","54.44","4/3/2016","100 Freestyle LCM Female","FRA","France","Cini, Mathilde","F","11/18/1994","56","1/1/1900 12:00:54 AM","","","","""B""","45","100 Metres Freestyle Female LC","875","Montpellier","FRA","N"
"Russian National Swimming Championships","54.44","4/21/2016","100 Freestyle LCM Female","RUS","Russia","Andreeva, Viktoriya","F","6/21/1992","56","1/1/1900 12:00:54 AM","","","","""B""","45","100 Metres Freestyle Female LC","875","Moscow","RUS","N"
"2016 Canadian Olympic Swimming Trials","54.45","4/5/2016","100 Freestyle LCM Female","CAN","Canada","Williams, Michelle","F","1/2/1991","56","1/1/1900 12:00:54 AM","","","","""B""","47","100 Metres Freestyle Female LC","874","Toronto","CAN","N"
"LEN: European Championships","54.47","5/16/2016","100 Freestyle LCM Female","DEN","Denmark","Nielsen, Mie","F","9/25/1996","56","1/1/1900 12:00:54 AM","","","","""B""","48","100 Metres Freestyle Female LC","873","London","GBR","N"
"Hungarian Swimming Championchip","54.49","4/12/2016","100 Freestyle LCM Female","HUN","Hungary","Jakabos, Zsuzsanna","F","4/3/1989","56","1/1/1900 12:00:54 AM","","","","""B""","49","100 Metres Freestyle Female LC","872","Gyor","HUN","N"
"2016 ST Arena Pro Swim at Austin","54.50","1/15/2016","100 Freestyle LCM Female","USA","United States","Coughlin, Natalie","F","8/23/1982","56","1/1/1900 12:00:54 AM","","","","""B""","50","100 Metres Freestyle Female LC","872","Austin","USA","N"
"Maria Lenk Trophy - Test Event","54.50","4/19/2016","100 Freestyle LCM Female","BRA","Brazil","Medeiros, Etiene","F","5/24/1991","56","1/1/1900 12:00:54 AM","","","","""B""","50","100 Metres Freestyle Female LC","872","Rio de Janeiro","BRA","N"
"2016 Australian Champs","47.04","4/10/2016","100 Freestyle LCM Male","AUS","Australia","McEvoy, Cameron","M","5/13/1994","56","1/1/1900 12:00:47 AM","","","","""A""","1","100 Metres Freestyle Male LC","991","Adelaide","AUS","N"
"U.S. Olympic Team Trials - Swimming","47.72","6/30/2016","100 Freestyle LCM Male","USA","United States","Adrian, Nathan","M","12/7/1988","56","1/1/1900 12:00:47 AM","","","","""A""","2","100 Metres Freestyle Male LC","949","Omaha, NE","USA","N"
"National Spring Championships","47.96","4/19/2016","100 Freestyle LCM Male","ITA","Italy","Dotto, Luca","M","4/18/1990","56","1/1/1900 12:00:47 AM","","","","""A""","3","100 Metres Freestyle Male LC","935","Riccione","ITA","N"
"2016 CHN National Championships ","47.96","4/3/2016","100 Freestyle LCM Male","CHN","China","Ning, Zetao","M","3/6/1993","56","1/1/1900 12:00:47 AM","","","","""A""","3","100 Metres Freestyle Male LC","935","Foshan","CHN","N"
"Championnats de France Elite","47.97","4/1/2016","100 Freestyle LCM Male","FRA","France","Stravius, Jeremy","M","7/14/1988","56","1/1/1900 12:00:47 AM","","","","""A""","5","100 Metres Freestyle Male LC","935","Montpellier","FRA","N"
"Meeting Open de la Mediterranee Circuit FFN - Gold","48.00","3/6/2016","100 Freestyle LCM Male","FRA","France","Manaudou, Florent","M","11/12/1990","56","1/1/1900 12:00:48 AM","","","","""A""","6","100 Metres Freestyle Male LC","933","Marseille","FRA","N"
"Championnats de France Elite","48.01","4/1/2016","100 Freestyle LCM Male","FRA","France","Mignon, Clement","M","1/21/1993","56","1/1/1900 12:00:48 AM","","","","""A""","7","100 Metres Freestyle Male LC","932","Montpellier","FRA","N"
"2016 Australian Champs","48.03","4/10/2016","100 Freestyle LCM Male","AUS","Australia","Chalmers, Kyle","M","6/25/1998","56","1/1/1900 12:00:48 AM","","","","""A""","8","100 Metres Freestyle Male LC","931","Adelaide","AUS","N"
"Russian National Championships","48.06","4/16/2016","100 Freestyle LCM Male","RUS","Russia","Morozov, Vladimir","M","6/16/1992","56","1/1/1900 12:00:48 AM","","","","""A""","9","100 Metres Freestyle Male LC","929","Moscow","RUS","N"
"2016 Canadian Olympic Swimming Trials","48.09","4/8/2016","100 Freestyle LCM Male","CAN","Canada","Condorelli, Santo","M","1/17/1995","56","1/1/1900 12:00:48 AM","","","","""A""","10","100 Metres Freestyle Male LC","928","Toronto","CAN","N"
"Russian National Championships","48.18","4/16/2016","100 Freestyle LCM Male","RUS","Russia","Grechin, Andrey","M","10/21/1987","56","1/1/1900 12:00:48 AM","","","","""A""","11","100 Metres Freestyle Male LC","922","Moscow","RUS","N"
"Maria Lenk Trophy - Test Event","48.20","4/18/2016","100 Freestyle LCM Male","BRA","Brazil","Chierighini, Marcelo","M","1/15/1991","56","1/1/1900 12:00:48 AM","","","","""A""","12","100 Metres Freestyle Male LC","921","Rio de Janeiro","BRA","N"
"U.S. Olympic Team Trials - Swimming","48.23","6/30/2016","100 Freestyle LCM Male","USA","United States","Dressel, Caeleb","M","8/16/1996","56","1/1/1900 12:00:48 AM","","","","""A""","13","100 Metres Freestyle Male LC","920","Omaha, NE","USA","N"
"U.S. Olympic Team Trials - Swimming","48.26","6/30/2016","100 Freestyle LCM Male","USA","United States","Held, Ryan","M","6/27/1995","56","1/1/1900 12:00:48 AM","","","","""A""","14","100 Metres Freestyle Male LC","918","Omaha, NE","USA","N"
"Maria Lenk Trophy - Test Event","48.30","4/18/2016","100 Freestyle LCM Male","BRA","Brazil","Oliveira, Nicolas","M","8/4/1987","56","1/1/1900 12:00:48 AM","","","","""A""","15","100 Metres Freestyle Male LC","916","Rio de Janeiro","BRA","N"
"2016 Australian Champs","48.32","4/10/2016","100 Freestyle LCM Male","AUS","Australia","Roberts, James","M","4/11/1991","56","1/1/1900 12:00:48 AM","","","","""A""","16","100 Metres Freestyle Male LC","914","Adelaide","AUS","N"
"LEN: European Championships","48.32","5/20/2016","100 Freestyle LCM Male","NED","Netherlands","Verschuren, Sebastiaan","M","10/7/1988","56","1/1/1900 12:00:48 AM","","","","""A""","16","100 Metres Freestyle Male LC","914","London","GBR","N"
"Japan Swim 2016","48.35","4/8/2016","100 Freestyle LCM Male","JPN","Japan","Shioura, Shinri","M","11/26/1991","56","1/1/1900 12:00:48 AM","","","","""A""","18","100 Metres Freestyle Male LC","913","Tokyo","JPN","N"
"Russian National Championships","48.41","4/16/2016","100 Freestyle LCM Male","RUS","Russia","Popkov, Alexander","M","12/27/1994","56","1/1/1900 12:00:48 AM","","","","""A""","19","100 Metres Freestyle Male LC","909","Moscow","RUS","N"
"Championnats de France Elite","48.43","4/1/2016","100 Freestyle LCM Male","FRA","France","Metella, Mehdy","M","7/17/1992","56","1/1/1900 12:00:48 AM","","","","""A""","20","100 Metres Freestyle Male LC","908","Montpellier","FRA","N"
"2016 CHN National Championships ","48.47","4/3/2016","100 Freestyle LCM Male","CHN","China","Yu, Hexin","M","1/1/1996","56","1/1/1900 12:00:48 AM","","","","""A""","21","100 Metres Freestyle Male LC","906","Foshan","CHN","N"
"18th Luxembourg Euro-Meet 2016","48.50","1/31/2016","100 Freestyle LCM Male","SRB","Serbia","Stjepanovic, Velimir","M","8/7/1993","56","1/1/1900 12:00:48 AM","","","","""A""","22","100 Metres Freestyle Male LC","904","Luxembourg","LUX","N"
"Edinburgh International","48.52","3/11/2016","100 Freestyle LCM Male","GBR","Great Britain","Proud, Benjamin","M","9/21/1994","56","1/1/1900 12:00:48 AM","","","","""A""","23","100 Metres Freestyle Male LC","903","Edinburgh","GBR","N"
"Japan Open 2016","48.52","5/21/2016","100 Freestyle LCM Male","AUS","Australia","Magnussen, James","M","4/11/1991","56","1/1/1900 12:00:48 AM","","","","""A""","23","100 Metres Freestyle Male LC","903","Tokyo","JPN","N"
"Japan Swim 2016","48.53","4/7/2016","100 Freestyle LCM Male","JPN","Japan","Nakamura, Katsumi","M","2/21/1994","56","1/1/1900 12:00:48 AM","","","","""A""","25","100 Metres Freestyle Male LC","903","Tokyo","JPN","N"
"German Championships","48.54","5/5/2016","100 Freestyle LCM Male","GER","Germany","Wierling, Damian","M","1/1/1996","56","1/1/1900 12:00:48 AM","","","","""A""","26","100 Metres Freestyle Male LC","902","Berlin","GER","N"
"U.S. Olympic Team Trials - Swimming","48.54","6/30/2016","100 Freestyle LCM Male","USA","United States","Ervin, Anthony","M","5/26/1981","56","1/1/1900 12:00:48 AM","","","","""A""","26","100 Metres Freestyle Male LC","902","Omaha, NE","USA","N"
"Russian National Championships","48.55","4/16/2016","100 Freestyle LCM Male","RUS","Russia","Sukhorukov, Alexander","M","2/22/1988","56","1/1/1900 12:00:48 AM","","","","""A""","28","100 Metres Freestyle Male LC","902","Moscow","RUS","N"
"Spanish Open National Championships ","48.56","3/21/2016","100 Freestyle LCM Male","POL","Poland","Czerniak, Konrad","M","7/11/1989","56","1/1/1900 12:00:48 AM","","","","""A""","29","100 Metres Freestyle Male LC","901","Sabadell","ESP","N"
"U.S. Olympic Team Trials - Swimming","48.57","6/30/2016","100 Freestyle LCM Male","USA","United States","Feigen, Jimmy","M","9/26/1989","56","1/1/1900 12:00:48 AM","","","","""A""","30","100 Metres Freestyle Male LC","900","Omaha, NE","USA","N"
"2016 Canadian Olympic Swimming Trials","48.58","4/8/2016","100 Freestyle LCM Male","CAN","Canada","Kisil, Yuri","M","9/18/1995","56","1/1/1900 12:00:48 AM","","","","""A""","31","100 Metres Freestyle Male LC","900","Toronto","CAN","N"
"Russian National Swimming Championships","48.58","4/20/2016","100 Freestyle LCM Male","RUS","Russia","Izotov, Danila","M","10/2/1991","56","1/1/1900 12:00:48 AM","","","","""A""","31","100 Metres Freestyle Male LC","900","Moscow","RUS","N"
"Maria Lenk Trophy - Test Event","48.59","4/18/2016","100 Freestyle LCM Male","BRA","Brazil","De Lucca, Joao","M","1/6/1990","56","1/1/1900 12:00:48 AM","","","","""A""","33","100 Metres Freestyle Male LC","899","Rio de Janeiro","BRA","N"
"Russian National Swimming Championships","48.60","4/20/2016","100 Freestyle LCM Male","RUS","Russia","Lobintsev, Nikita","M","11/21/1988","56","1/1/1900 12:00:48 AM","","","","""A""","34","100 Metres Freestyle Male LC","899","Moscow","RUS","N"
"2016 Canadian Olympic & Para S","48.64","4/8/2016","100 Freestyle LCM Male","LTU","Lithuania","Bilis, Simonas","M","11/11/1993","56","1/1/1900 12:00:48 AM","","","","""A""","35","100 Metres Freestyle Male LC","897","Toronto","CAN","N"
"LEN: European Championships","48.64","5/19/2016","100 Freestyle LCM Male","BEL","Belgium","Surgeloose, Glenn","M","9/4/1989","56","1/1/1900 12:00:48 AM","","","","""A""","35","100 Metres Freestyle Male LC","897","London","GBR","N"
"LEN: European Championships","48.64","5/20/2016","100 Freestyle LCM Male","BEL","Belgium","Timmers, Pieter","M","1/21/1988","56","1/1/1900 12:00:48 AM","","","","""A""","35","100 Metres Freestyle Male LC","897","London","GBR","N"
